accession	assignment	confidence	evidence	reason	itpr_score	ryr_score	score_margin	rel_margin	itpr_evalue	ryr_evalue	best_evalue	itpr_coverage	ryr_coverage	itpr_positions	ryr_positions	target_coverage	length	gene	species	taxon_id	reviewed	protein_name	s2_call	s2_arch_call	s2_reason	s2_arch	s2_group	is_seed
A0AA35K4G4	RYR	medium	partial	ryr.hmm wins by 1975.5 bits (81.1% of 2436.3) over 1356 profile positions	460.8	2436.3	1975.5	0.8109	6.1e-138	0	0	0.32	0.275	859	1356	1.0	1364	PODLI_1B012615	Podarcis lilfordi	74358	0	Ryanodine receptor 2	RYR	RYR	ryr_pfam=PF06459	2	Vertebrata	0
A0AA35KM88	RYR	high	architecture	ryr.hmm wins by 7248.5 bits (91.6% of 7912.8) over 4733 profile positions	664.3	7912.8	7248.5	0.916	2.8e-199	0	0	0.784	0.96	2104	4733	1.0	4865	PODLI_1B021952	Podarcis lilfordi	74358	0	Ryanodine receptor 1 isoform X1	RYR	RYR	ryr_pfam=PF00622+PF02026+PF06459+PF21119	4	Vertebrata	0
A0AA35KME3	RYR	high	architecture	ryr.hmm wins by 7566.8 bits (91.1% of 8307.0) over 4930 profile positions	740.2	8307.0	7566.8	0.9109	3.6e-222	0	0	0.828	1.0	2222	4930	1.0	5051	PODLI_1B021952	Podarcis lilfordi	74358	0	Ryanodine receptor 1	RYR	RYR	ryr_pfam=PF00622+PF02026+PF06459+PF21119	5	Vertebrata	0
A0AA35KNP6	RYR	high	architecture	ryr.hmm wins by 7574.2 bits (91.1% of 8316.3) over 4930 profile positions	742.1	8316.3	7574.2	0.9108	9.9e-223	0	0	0.83	1.0	2228	4930	1.0	5050	PODLI_1B021952	Podarcis lilfordi	74358	0	Ryanodine receptor 1	RYR	RYR	ryr_pfam=PF00622+PF02026+PF06459+PF21119	5	Vertebrata	0
A0AA35KNT1	RYR	high	architecture	ryr.hmm wins by 7567.2 bits (91.1% of 8309.0) over 4930 profile positions	741.8	8309.0	7567.2	0.9107	1.2e-222	0	0	0.83	1.0	2228	4930	1.0	5045	PODLI_1B021952	Podarcis lilfordi	74358	0	Ryanodine receptor 1	RYR	RYR	ryr_pfam=PF00622+PF02026+PF06459+PF21119	5	Vertebrata	0
A0AA35KNT9	RYR	high	architecture	ryr.hmm wins by 7574.4 bits (91.1% of 8314.3) over 4930 profile positions	739.9	8314.3	7574.4	0.911	4.5e-222	0	0	0.829	1.0	2225	4930	1.0	5056	PODLI_1B021952	Podarcis lilfordi	74358	0	Ryanodine receptor 1	RYR	RYR	ryr_pfam=PF00622+PF02026+PF06459+PF21119	5	Vertebrata	0
A0AA35KP26	RYR	high	architecture	ryr.hmm wins by 7555.0 bits (91.0% of 8303.0) over 4930 profile positions	748.0	8303.0	7555.0	0.9099	1.7e-224	0	0	0.839	1.0	2252	4930	1.0	5041	PODLI_1B021952	Podarcis lilfordi	74358	0	Ryanodine receptor 1	RYR	RYR	ryr_pfam=PF00622+PF02026+PF06459+PF21119	5	Vertebrata	0
A0AA35KWN8	ITPR	high	architecture	itpr.hmm wins by 3275.7 bits (90.6% of 3615.5) over 2300 profile positions	3615.5	339.8	3275.7	0.906	0	1.1e-101	0	0.857	0.237	2300	1168	0.988	2383	PODLI_1B030284	Podarcis lilfordi	74358	0	Inositol 1,4,5-trisphosphate receptor (Fragment)	ITPR	ITPR	itpr_arch_partial=4/5;length_in_band	4	Vertebrata	0
A0AA35NUE2	RYR	medium	partial	ryr.hmm wins by 3234.9 bits (92.9% of 3483.1) over 2085 profile positions	248.2	3483.1	3234.9	0.9287	7.5e-74	0	0	0.274	0.423	735	2085	0.973	2134	PODLI_1B036519	Podarcis lilfordi	74358	0	Ryanodine receptor 3	RYR	RYR	ryr_pfam=PF00622+PF02026+PF21119	3	Vertebrata	0
A0AA35NWW5	RYR	medium	partial	ryr.hmm wins by 3355.9 bits (93.1% of 3604.2) over 2145 profile positions	248.3	3604.2	3355.9	0.9311	7.2e-74	0	0	0.275	0.435	738	2145	0.928	2306	PODLI_1B036519	Podarcis lilfordi	74358	0	Ryanodine receptor 3	RYR	RYR	ryr_pfam=PF00622+PF02026+PF21119	3	Vertebrata	0
A0AA35NXJ1	RYR	medium	partial	ryr.hmm wins by 884.6 bits (97.2% of 910.2) over 562 profile positions	25.6	910.2	884.6	0.9719	9.1e-07	1.7e-273	1.7e-273	0.088	0.114	236	562	0.972	580	PODLI_1B032658	Podarcis lilfordi	74358	0	Ryanodine receptor 3	RYR	RYR	ryr_pfam=PF02026	1	Vertebrata	0
A0AA35P0T0	ITPR	medium	partial	itpr.hmm wins by 1547.6 bits (91.0% of 1701.0) over 1001 profile positions	1701.0	153.4	1547.6	0.9098	0	1.6e-45	0	0.373	0.127	1001	626	0.896	1132	PODLI_1B003841	Podarcis lilfordi	74358	0	Inositol 1,4,5-trisphosphate receptor	unassigned	unassigned	itpr_arch_partial=3/5	3	Vertebrata	0
A0AA35P9X0	ITPR	high	architecture	itpr.hmm wins by 3619.4 bits (89.6% of 4040.8) over 2633 profile positions	4040.8	421.4	3619.4	0.8957	0	2.8e-126	0	0.981	0.269	2633	1326	1.0	2665	PODLI_1B040942	Podarcis lilfordi	74358	0	Inositol 1,4,5-trisphosphate receptor	ITPR	ITPR	itpr_arch_complete	5	Vertebrata	0
A0AA35QQ27	ITPR	medium	partial	itpr.hmm wins by 505.8 bits (84.1% of 601.3) over 319 profile positions	601.3	95.5	505.8	0.8412	2.7e-180	4.5e-28	2.7e-180	0.119	0.045	319	222	0.384	826	PODLI_1B002186	Podarcis lilfordi	74358	0	Inositol 1,4,5-trisphosphate receptor (Fragment)	unassigned	unassigned	itpr_arch_weak=2/5	2	Vertebrata	0
A0AA35SB61	ITPR	medium	partial	itpr.hmm wins by 754.0 bits (86.6% of 870.4) over 733 profile positions	870.4	116.4	754.0	0.8663	2.1e-261	2.3e-34	2.1e-261	0.273	0.115	733	567	0.918	851	GBAR_LOCUS15389	Geodia barretti	519541	0	Inositol 1,4,5-trisphosphate receptor (Fragment)	unassigned	unassigned	itpr_arch_partial=3/5	3	Metazoa (non-vertebrate)	0
A0AA35SBK8	ITPR	medium	partial	itpr.hmm wins by 725.3 bits (73.1% of 992.7) over 778 profile positions	992.7	267.4	725.3	0.7306	2.8e-298	7e-80	2.8e-298	0.29	0.097	778	478	0.978	827	GBAR_LOCUS15178	Geodia barretti	519541	0	Inositol 1,4,5-trisphosphate receptor type 2	unassigned	unassigned	itpr_arch_weak=2/5	2	Metazoa (non-vertebrate)	0
A0AA35SCD4	unassigned	none	module	itpr.hmm matched only 113 profile positions (< 200) — a shared module, not a family assignment	124.0	0.0	124.0	1.0	2e-36		2e-36	0.042	0.0	113	0	0.721	154	GBAR_LOCUS15389	Geodia barretti	519541	0	Inositol 1,4,5-trisphosphate receptor	unassigned	unassigned	itpr_arch_weak=1/5	1	Metazoa (non-vertebrate)	0
A0AA35SCV4	ITPR	medium	partial	itpr.hmm wins by 952.1 bits (87.6% of 1087.2) over 886 profile positions	1087.2	135.1	952.1	0.8757	0	5.1e-40	0	0.33	0.128	886	631	0.933	1002	GBAR_LOCUS15389	Geodia barretti	519541	0	Inositol 1,4,5-trisphosphate receptor (Fragment)	unassigned	unassigned	itpr_arch_partial=3/5	3	Metazoa (non-vertebrate)	0
A0AA35SCZ0	ITPR	medium	partial	itpr.hmm wins by 730.0 bits (89.5% of 815.7) over 703 profile positions	815.7	85.7	730.0	0.8949	6.3e-245	3.8e-25	6.3e-245	0.262	0.103	703	508	0.928	809	GBAR_LOCUS15389	Geodia barretti	519541	0	Inositol 1,4,5-trisphosphate receptor (Fragment)	unassigned	unassigned	itpr_arch_weak=2/5	2	Metazoa (non-vertebrate)	0
A0AA35SDG5	ITPR	medium	partial	itpr.hmm wins by 900.2 bits (86.9% of 1035.8) over 856 profile positions	1035.8	135.6	900.2	0.8691	3e-311	3.5e-40	3e-311	0.319	0.128	856	631	0.988	915	GBAR_LOCUS15389	Geodia barretti	519541	0	Inositol 1,4,5-trisphosphate receptor	unassigned	unassigned	itpr_arch_partial=3/5	3	Metazoa (non-vertebrate)	0
A0AA35SDW8	unassigned	none	module	itpr.hmm matched only 91 profile positions (< 200) — a shared module, not a family assignment	102.8	0.0	102.8	1.0	5e-30		5e-30	0.034	0.0	91	0	0.892	102	GBAR_LOCUS15389	Geodia barretti	519541	0	Inositol 1,4,5-trisphosphate receptor type 3	unassigned	unassigned	itpr_arch_weak=1/5	1	Metazoa (non-vertebrate)	0
A0AA35SE02	ITPR	medium	partial	itpr.hmm wins by 676.3 bits (88.9% of 760.4) over 663 profile positions	760.4	84.1	676.3	0.8894	2.9e-228	1.2e-24	2.9e-228	0.247	0.101	663	498	0.925	771	GBAR_LOCUS15389	Geodia barretti	519541	0	Inositol 1,4,5-trisphosphate receptor (Fragment)	unassigned	unassigned	itpr_arch_weak=2/5	2	Metazoa (non-vertebrate)	0
A0AA35SH41	ITPR	high	architecture	itpr.hmm wins by 603.3 bits (85.7% of 704.1) over 1498 profile positions	704.1	100.8	603.3	0.8568	2.9e-211	1.1e-29	2.9e-211	0.558	0.165	1498	813	0.903	1689	GBAR_LOCUS17013	Geodia barretti	519541	0	Inositol 1,4,5-trisphosphate receptor	unassigned	unassigned	itpr_arch_partial=3/5	3	Metazoa (non-vertebrate)	0
A0AA35SHB9	ITPR	high	architecture	itpr.hmm wins by 516.6 bits (89.3% of 578.2) over 1610 profile positions	578.2	61.6	516.6	0.8935	2.5e-173	7e-18	2.5e-173	0.6	0.159	1610	784	0.997	1625	GBAR_LOCUS17013	Geodia barretti	519541	0	Inositol 1,4,5-trisphosphate receptor type 1	unassigned	unassigned	itpr_arch_weak=2/5	2	Metazoa (non-vertebrate)	0
A0AA35SI17	ITPR	high	architecture	itpr.hmm wins by 624.4 bits (85.5% of 730.2) over 1798 profile positions	730.2	105.8	624.4	0.8551	3.9e-219	3.5e-31	3.9e-219	0.67	0.184	1798	907	0.995	1821	GBAR_LOCUS17013	Geodia barretti	519541	0	Inositol 1,4,5-trisphosphate receptor	unassigned	unassigned	itpr_arch_partial=3/5	3	Metazoa (non-vertebrate)	0
A0AA35SJT6	ITPR	high	architecture	itpr.hmm wins by 593.8 bits (84.8% of 700.0) over 1718 profile positions	700.0	106.2	593.8	0.8483	4.9e-210	2.6e-31	4.9e-210	0.64	0.184	1718	907	0.997	1732	GBAR_LOCUS17013	Geodia barretti	519541	0	Inositol 1,4,5-trisphosphate receptor	unassigned	unassigned	itpr_arch_partial=3/5	3	Metazoa (non-vertebrate)	0
A0AA35WV33	ITPR	medium	partial	itpr.hmm wins by 303.3 bits (65.1% of 466.0) over 730 profile positions	466.0	162.7	303.3	0.6509	1.7e-139	2.6e-48	1.7e-139	0.272	0.056	730	276	0.874	817	GBAR_LOCUS17013	Geodia barretti	519541	0	Inositol 1,4,5-trisphosphate receptor type 2	unassigned	unassigned	itpr_arch_weak=2/5	2	Metazoa (non-vertebrate)	0
A0AA35WX95	ITPR	medium	partial	itpr.hmm wins by 207.6 bits (86.0% of 241.3) over 760 profile positions	241.3	33.7	207.6	0.8603	8.9e-72	1.8e-09	8.9e-72	0.283	0.063	760	311	0.964	824	GBAR_LOCUS17013	Geodia barretti	519541	0	Inositol 1,4,5-trisphosphate receptor	unassigned	unassigned	itpr_arch_weak=1/5	1	Metazoa (non-vertebrate)	0
A0AA35WZQ4	RYR	high	architecture	ryr.hmm wins by 1823.0 bits (90.9% of 2005.5) over 3126 profile positions	182.5	2005.5	1823.0	0.909	4.6e-54	0	0	0.322	0.634	864	3126	0.951	3421	GBAR_LOCUS19477	Geodia barretti	519541	0	Ryanodine receptor 3	RYR	RYR	ryr_pfam=PF00622+PF02026+PF21119	3	Metazoa (non-vertebrate)	0
A0AA35X1K6	RYR	medium	partial	ryr.hmm wins by 1048.9 bits (69.2% of 1515.0) over 1464 profile positions	466.1	1515.0	1048.9	0.6923	1.5e-139	0	0	0.313	0.297	840	1464	0.972	1510	GBAR_LOCUS19476	Geodia barretti	519541	0	Ryanodine receptor 2	RYR	RYR	ryr_pfam=PF06459	2	Metazoa (non-vertebrate)	0
A0AA36AJ16	ITPR	high	architecture	itpr.hmm wins by 3324.9 bits (88.2% of 3768.5) over 2625 profile positions	3768.5	443.6	3324.9	0.8823	0	6.2e-133	0	0.978	0.326	2625	1607	0.996	2692	OCTVUL_1B011408	Octopus vulgaris	6645	0	Inositol 1,4,5-trisphosphate receptor	ITPR	ITPR	itpr_arch_complete	5	Metazoa (non-vertebrate)	0
A0AA36AJ84	ITPR	high	architecture	itpr.hmm wins by 3318.6 bits (88.2% of 3760.8) over 2625 profile positions	3760.8	442.2	3318.6	0.8824	0	1.6e-132	0	0.978	0.325	2625	1602	0.996	2696	OCTVUL_1B011408	Octopus vulgaris	6645	0	Inositol 1,4,5-trisphosphate receptor	ITPR	ITPR	itpr_arch_complete	5	Metazoa (non-vertebrate)	0
A0AA36AKH9	ITPR	high	architecture	itpr.hmm wins by 3317.5 bits (88.2% of 3761.2) over 2625 profile positions	3761.2	443.7	3317.5	0.882	0	5.7e-133	0	0.978	0.325	2625	1602	0.996	2708	OCTVUL_1B011408	Octopus vulgaris	6645	0	Inositol 1,4,5-trisphosphate receptor	ITPR	ITPR	itpr_arch_complete	5	Metazoa (non-vertebrate)	0
A0AA36ALB3	ITPR	high	architecture	itpr.hmm wins by 2658.1 bits (88.6% of 2999.4) over 2177 profile positions	2999.4	341.3	2658.1	0.8862	0	4.1e-102	0	0.811	0.256	2177	1262	0.996	2243	OCTVUL_1B011408	Octopus vulgaris	6645	0	Inositol 1,4,5-trisphosphate receptor	ITPR	ITPR	itpr_arch_partial=3/5;length_in_band	3	Metazoa (non-vertebrate)	0
A0AA36B9A0	RYR	high	architecture	ryr.hmm wins by 6319.9 bits (90.1% of 7016.1) over 4925 profile positions	696.2	7016.1	6319.9	0.9008	7e-209	0	0	0.805	0.999	2161	4925	0.999	5170	OCTVUL_1B000142	Octopus vulgaris	6645	0	Ryanodine receptor-like isoform X8	RYR	RYR	ryr_pfam=PF00622+PF02026+PF06459+PF21119	5	Metazoa (non-vertebrate)	0
A0AA36BP03	ITPR	high	architecture	itpr.hmm wins by 931.6 bits (90.9% of 1024.6) over 2131 profile positions	1024.6	93.0	931.6	0.9092	6.8e-308	2.4e-27	6.8e-308	0.794	0.162	2131	799	0.958	2185	OCTVUL_1B020341	Octopus vulgaris	6645	0	Inositol 1,4,5-trisphosphate receptor	ITPR	ITPR	itpr_arch_partial=3/5;length_in_band	3	Metazoa (non-vertebrate)	0
A0AA36BXU7	ITPR	medium	partial	itpr.hmm wins by 386.3 bits (75.3% of 513.2) over 717 profile positions	513.2	126.9	386.3	0.7527	9.6e-154	1.5e-37	9.6e-154	0.267	0.125	717	616	0.989	707	OCTVUL_1B017647	Octopus vulgaris	6645	0	Inositol 1,4,5-trisphosphate receptor	unassigned	unassigned	itpr_arch_partial=3/5	3	Metazoa (non-vertebrate)	0
A0AA36BXX3	ITPR	medium	partial	itpr.hmm wins by 449.1 bits (74.5% of 602.6) over 754 profile positions	602.6	153.5	449.1	0.7453	1.1e-180	1.5e-45	1.1e-180	0.281	0.076	754	375	0.801	1000	OCTVUL_1B000062	Octopus vulgaris	6645	0	Uncharacterized protein	unassigned	unassigned	itpr_arch_weak=2/5	2	Metazoa (non-vertebrate)	0
A0AA36BYB0	ITPR	medium	partial	itpr.hmm wins by 395.7 bits (75.7% of 522.6) over 717 profile positions	522.6	126.9	395.7	0.7572	1.4e-156	1.5e-37	1.4e-156	0.267	0.125	717	616	0.989	712	OCTVUL_1B017647	Octopus vulgaris	6645	0	Inositol 1,4,5-trisphosphate receptor	unassigned	unassigned	itpr_arch_partial=3/5	3	Metazoa (non-vertebrate)	0
A0AA36CBT4	ITPR	medium	partial	itpr.hmm wins by 742.2 bits (74.0% of 1003.2) over 730 profile positions	1003.2	261.0	742.2	0.7398	1.9e-301	5.9e-78	1.9e-301	0.272	0.095	730	468	0.925	905	MSPICULIGERA_LOCUS4109	Mesorhabditis spiculigera	96644	0	Uncharacterized protein (Fragment)	unassigned	unassigned	itpr_arch_weak=2/5	2	Metazoa (non-vertebrate)	0
A0AA36D5Z0	ITPR	high	architecture	itpr.hmm wins by 1610.1 bits (85.5% of 1882.2) over 1881 profile positions	1882.2	272.1	1610.1	0.8554	0	2.7e-81	0	0.701	0.146	1881	720	0.994	2058	MSPICULIGERA_LOCUS18647	Mesorhabditis spiculigera	96644	0	Inositol 1,4,5-trisphosphate receptor (Fragment)	ITPR	ITPR	itpr_arch_partial=3/5;length_in_band	3	Metazoa (non-vertebrate)	0
A0AA36D6A0	RYR	high	architecture	ryr.hmm wins by 5754.1 bits (89.3% of 6440.7) over 4920 profile positions	686.6	6440.7	5754.1	0.8934	5.5e-206	0	0	0.674	0.998	1809	4920	0.997	5069	MSPICULIGERA_LOCUS20029	Mesorhabditis spiculigera	96644	0	Ryanodine receptor (Fragment)	RYR	RYR	ryr_pfam=PF00622+PF02026+PF06459+PF21119	5	Metazoa (non-vertebrate)	0
A0AA36D8X8	RYR	high	architecture	ryr.hmm wins by 5729.5 bits (89.3% of 6416.1) over 4920 profile positions	686.6	6416.1	5729.5	0.893	5.3e-206	0	0	0.674	0.998	1809	4920	0.997	5068	MSPICULIGERA_LOCUS20029	Mesorhabditis spiculigera	96644	0	Ryanodine receptor (Fragment)	RYR	RYR	ryr_pfam=PF00622+PF02026+PF06459+PF21119	5	Metazoa (non-vertebrate)	0
A0AA36DST8	RYR	high	architecture	ryr.hmm wins by 5819.0 bits (89.5% of 6504.5) over 4930 profile positions	685.5	6504.5	5819.0	0.8946	1.2e-205	0	0	0.658	1.0	1766	4930	1.0	5216	CYNAS_LOCUS4082	Cylicocyclus nassatus	53992	0	Ryanodine receptor	RYR	RYR	ryr_pfam=PF00622+PF02026+PF06459+PF21119	5	Metazoa (non-vertebrate)	0
A0AA36EXV5	ITPR	high	architecture	itpr.hmm wins by 3316.4 bits (88.2% of 3760.0) over 2625 profile positions	3760.0	443.6	3316.4	0.882	0	6e-133	0	0.978	0.325	2625	1602	0.996	2723	OCTVUL_1B011408	Octopus vulgaris	6645	0	Inositol 1,4,5-trisphosphate receptor	ITPR	ITPR	itpr_arch_complete	5	Metazoa (non-vertebrate)	0
A0AA36EZ23	ITPR	high	architecture	itpr.hmm wins by 3327.6 bits (88.0% of 3781.6) over 2625 profile positions	3781.6	454.0	3327.6	0.8799	0	4.4e-136	0	0.978	0.325	2625	1602	0.996	2678	OCTVUL_1B011408	Octopus vulgaris	6645	0	Inositol 1,4,5-trisphosphate receptor	ITPR	ITPR	itpr_arch_complete	5	Metazoa (non-vertebrate)	0
A0AA36G9G2	ITPR	medium	partial	itpr.hmm wins by 711.0 bits (86.8% of 818.7) over 719 profile positions	818.7	107.7	711.0	0.8684	7.9e-246	9.4e-32	7.9e-246	0.268	0.112	719	552	0.974	765	MSPICULIGERA_LOCUS18684	Mesorhabditis spiculigera	96644	0	Inositol 1,4,5-trisphosphate receptor (Fragment)	unassigned	unassigned	itpr_arch_partial=3/5	3	Metazoa (non-vertebrate)	0
A0AA36GZ85	ITPR	high	architecture	itpr.hmm wins by 2437.4 bits (86.0% of 2834.1) over 2614 profile positions	2834.1	396.7	2437.4	0.86	0	8.2e-119	0	0.974	0.243	2614	1198	0.995	2898	CYNAS_LOCUS13094	Cylicocyclus nassatus	53992	0	Inositol 1,4,5-trisphosphate receptor	ITPR	ITPR	itpr_arch_complete	5	Metazoa (non-vertebrate)	0
A0AA36I5B4	ITPR	medium	partial	itpr.hmm wins by 99.0 bits (49.1% of 201.8) over 695 profile positions	201.8	102.8	99.0	0.4906	7.3e-60	2.7e-30	7.3e-60	0.259	0.048	695	237	0.922	867	EVOR1521_LOCUS8034	Effrenium voratum	2562239	0	Uncharacterized protein	unassigned	unassigned	itpr_arch_weak=2/5	2	SAR	0
A0AA36IT39	unassigned	none	module	itpr.hmm matched only 129 profile positions (< 200) — a shared module, not a family assignment	69.3	0.0	69.3	1.0	6.1e-20		6.1e-20	0.048	0.0	129	0	0.868	152	EVOR1521_LOCUS18277	Effrenium voratum	2562239	0	Inositol 1,4,5-trisphosphate/ryanodine receptor domain-containing protein	unassigned	unassigned	itpr_arch_weak=1/5	1	SAR	0
A0AA36J4L9	unassigned	none	module	itpr.hmm matched only 113 profile positions (< 200) — a shared module, not a family assignment	32.4	0.0	32.4	1.0	8.5e-09		8.5e-09	0.042	0.0	113	0	0.221	484	EVOR1521_LOCUS23038	Effrenium voratum	2562239	0	RyR/IP3R Homology associated domain-containing protein	unassigned	unassigned	itpr_arch_weak=1/5	1	SAR	0
A0AA36JL52	ITPR	medium	partial	itpr.hmm wins by 177.5 bits (59.1% of 300.3) over 926 profile positions	300.3	122.8	177.5	0.5911	1.5e-89	2.6e-36	1.5e-89	0.345	0.055	926	271	0.131	8243	EVOR1521_LOCUS28813	Effrenium voratum	2562239	0	RyR/IP3R Homology associated domain-containing protein	unassigned	unassigned	itpr_arch_weak=1/5	1	SAR	0
A0AA38HMA3	ITPR	high	architecture	itpr.hmm wins by 3364.1 bits (88.8% of 3787.9) over 2630 profile positions	3787.9	423.8	3364.1	0.8881	0	5.7e-127	0	0.98	0.246	2630	1213	0.997	2757	Zmor_003130	Zophobas morio	2755281	0	Inositol 1,4,5-trisphosphate receptor	ITPR	ITPR	itpr_arch_complete	5	Metazoa (non-vertebrate)	0
A0AA38MLI7	RYR	high	architecture	ryr.hmm wins by 4696.1 bits (94.7% of 4959.8) over 3599 profile positions	263.7	4959.8	4696.1	0.9468	1.6e-78	0	0	0.409	0.73	1098	3599	0.983	3844	Zmor_006596	Zophobas morio	2755281	0	Ryanodine receptor	RYR	RYR	ryr_pfam=PF00622+PF02026+PF21119	3	Metazoa (non-vertebrate)	0
A0AA38MNQ9	unassigned	none	module	ryr.hmm matched only 89 profile positions (< 200) — a shared module, not a family assignment	0.0	123.0	123.0	1.0		2.3e-36	2.3e-36	0.0	0.018	0	89	0.741	116	Zmor_006599	Zophobas morio	2755281	0	Inositol 1,4,5-trisphosphate/ryanodine receptor domain-containing protein	unassigned	unassigned	itpr_arch_weak=1/5	1	Metazoa (non-vertebrate)	0
A0AA39FGH5	ITPR	high	architecture	itpr.hmm wins by 3312.4 bits (88.2% of 3757.4) over 2622 profile positions	3757.4	445.0	3312.4	0.8816	0	2.2e-133	0	0.977	0.272	2622	1341	0.995	2785	PV327_002902	Microctonus hyperodae	165561	0	Inositol 1,4,5-trisphosphate receptor	ITPR	ITPR	itpr_arch_complete	5	Metazoa (non-vertebrate)	0
A0AA39FIZ9	RYR	high	architecture	ryr.hmm wins by 6012.2 bits (90.5% of 6642.7) over 4713 profile positions	630.5	6642.7	6012.2	0.9051	4.2e-189	0	0	0.675	0.956	1812	4713	0.998	4909	PV328_010986	Microctonus aethiopoides	144406	0	B30.2/SPRY domain-containing protein	RYR	RYR	ryr_pfam=PF00622+PF02026+PF06459+PF21119	4	Metazoa (non-vertebrate)	0
A0AA39FR95	ITPR	high	architecture	itpr.hmm wins by 3310.6 bits (88.1% of 3759.4) over 2622 profile positions	3759.4	448.8	3310.6	0.8806	0	1.7e-134	0	0.977	0.272	2622	1341	0.995	2785	PV328_007337	Microctonus aethiopoides	144406	0	Inositol 1,4,5-trisphosphate receptor	ITPR	ITPR	itpr_arch_complete	5	Metazoa (non-vertebrate)	0
A0AA39H726	ITPR	high	architecture	itpr.hmm wins by 2355.8 bits (85.8% of 2745.2) over 2612 profile positions	2745.2	389.4	2355.8	0.8582	0	1.3e-116	0	0.973	0.269	2612	1326	0.993	2865	QR680_003453	Steinernema hermaphroditum	289476	0	Inositol 1,4,5-trisphosphate receptor	ITPR	ITPR	itpr_arch_complete	5	Metazoa (non-vertebrate)	0
A0AA39H7S0	ITPR	high	architecture	itpr.hmm wins by 1781.5 bits (100.0% of 1781.5) over 1806 profile positions; no ryr.hmm hit	1781.5	0.0	1781.5	1.0	0		0	0.673	0.0	1806	0	0.974	1998	QR680_003453	Steinernema hermaphroditum	289476	0	Inositol 1,4,5-trisphosphate receptor	unassigned	unassigned	itpr_arch_partial=3/5	3	Metazoa (non-vertebrate)	0
A0AA39HT94	RYR	high	architecture	ryr.hmm wins by 5735.2 bits (89.4% of 6416.2) over 4915 profile positions	681.0	6416.2	5735.2	0.8939	2.7e-204	0	0	0.645	0.997	1731	4915	0.997	5242	QR680_005766	Steinernema hermaphroditum	289476	0	Ryanodine receptor	RYR	RYR	ryr_pfam=PF00622+PF02026+PF06459+PF21119	5	Metazoa (non-vertebrate)	0
A0AA39HT95	RYR	high	architecture	ryr.hmm wins by 5726.4 bits (89.4% of 6407.2) over 4915 profile positions	680.8	6407.2	5726.4	0.8937	3e-204	0	0	0.645	0.997	1731	4915	0.997	5257	QR680_005766	Steinernema hermaphroditum	289476	0	Ryanodine receptor	RYR	RYR	ryr_pfam=PF00622+PF02026+PF06459+PF21119	5	Metazoa (non-vertebrate)	0
A0AA39HTA5	RYR	high	architecture	ryr.hmm wins by 5705.9 bits (89.3% of 6386.6) over 4915 profile positions	680.7	6386.6	5705.9	0.8934	3.2e-204	0	0	0.645	0.997	1731	4915	0.997	5256	QR680_005766	Steinernema hermaphroditum	289476	0	Ryanodine receptor	RYR	RYR	ryr_pfam=PF00622+PF02026+PF06459+PF21119	5	Metazoa (non-vertebrate)	0
A0AA39HTB0	RYR	high	architecture	ryr.hmm wins by 5643.0 bits (89.4% of 6310.0) over 4915 profile positions	667.0	6310.0	5643.0	0.8943	4.4e-200	0	0	0.643	0.997	1726	4915	0.997	5288	QR680_005766	Steinernema hermaphroditum	289476	0	Ryanodine receptor	RYR	RYR	ryr_pfam=PF00622+PF02026+PF06459+PF21119	5	Metazoa (non-vertebrate)	0
A0AA39HUN2	RYR	high	architecture	ryr.hmm wins by 5709.5 bits (89.3% of 6390.4) over 4915 profile positions	680.9	6390.4	5709.5	0.8934	2.8e-204	0	0	0.645	0.997	1731	4915	0.997	5241	QR680_005766	Steinernema hermaphroditum	289476	0	Ryanodine receptor	RYR	RYR	ryr_pfam=PF00622+PF02026+PF06459+PF21119	5	Metazoa (non-vertebrate)	0
A0AA39HVJ0	RYR	high	architecture	ryr.hmm wins by 5710.1 bits (89.3% of 6390.9) over 4915 profile positions	680.8	6390.9	5710.1	0.8935	3e-204	0	0	0.645	0.997	1731	4915	0.997	5281	QR680_005766	Steinernema hermaphroditum	289476	0	Ryanodine receptor	RYR	RYR	ryr_pfam=PF00622+PF02026+PF06459+PF21119	5	Metazoa (non-vertebrate)	0
A0AA39HVM3	RYR	high	architecture	ryr.hmm wins by 5699.7 bits (89.3% of 6385.8) over 4915 profile positions	686.1	6385.8	5699.7	0.8926	7.4e-206	0	0	0.644	0.997	1728	4915	0.997	5250	QR680_005766	Steinernema hermaphroditum	289476	0	Ryanodine receptor	RYR	RYR	ryr_pfam=PF00622+PF02026+PF06459+PF21119	5	Metazoa (non-vertebrate)	0
A0AA39KH72	RYR	high	architecture	ryr.hmm wins by 6219.5 bits (89.8% of 6927.9) over 4871 profile positions	708.4	6927.9	6219.5	0.8977	1.5e-212	0	0	0.725	0.988	1946	4871	0.996	5071	PV327_008421	Microctonus hyperodae	165561	0	Ryanodine receptor	RYR	RYR	ryr_pfam=PF00622+PF02026+PF06459+PF21119	5	Metazoa (non-vertebrate)	0
A0AA39LJT1	ITPR	high	architecture	itpr.hmm wins by 2361.0 bits (85.8% of 2750.4) over 2612 profile positions	2750.4	389.4	2361.0	0.8584	0	1.3e-116	0	0.973	0.269	2612	1326	0.993	2853	QR680_003453	Steinernema hermaphroditum	289476	0	Inositol 1,4,5-trisphosphate receptor	ITPR	ITPR	itpr_arch_complete	5	Metazoa (non-vertebrate)	0
